"","sentiment","comments"
"153","NEGATIVE","This lady should think about what mischief the FDP has to blame for at least the last 15 years.

Where they ruled, it wasn't really better either."
"154","NEGATIVE","Well in North Rhine-Westphalia, after the red green years of neglect, it is slowly going up again."
"155","NEUTRAL","The move away from the debt brake is (especially) economically sensible on the verge of a recession - even if the proposal comes from the Greens. But a party like the FDP, which is constantly peddling with its supposedly high economic competence, should not iron such a proposal so flat."
"156","NEUTRAL","Theoretically you may have recjt - Sber not here and now, since we have long lived above our standards (welfare state vs. infrastructure, Target2). What Habeck wants then goes back to the false ideological air castles where after 20 years one finds that it doesn't work."
"157","NEUTRAL","The failure of the GDR and the Soviet Union does not mean that Marxism and its representatives have abandoned the struggle against bourgeois society and capitalism"
"158","NEGATIVE","Unfortunately, they didn't learn anything"
"159","NEUTRAL","Direction of expensive state economy = socialism, we are already on a good path, through the SPD, and a CDU/CSU that nods everything!"
"160","NEUTRAL","Unfortunately, the FDP has not taken advantage of its opportunities in recent years (from 2015), perhaps it is now taking a new attempt and finally becomes selectable for all people to whom the AFD is too crackly in the argument. If the FDP were to stand up slightly to the right of the middle with its liberal character, it could become the new CDU and offer a new political home to many people in our country."
"161","NEUTRAL","Nevertheless, the FDP has been too radical in its demands in recent years.
The common good and ethics must also be taken into account when it comes to business."
"162","NEUTRAL","She's right. Our concern must be to increase productivity. This is not only suffering from the overflowing social expenditure, but also from the rising electricity."
"163","NEUTRAL","Where do the social spending go?"
