"","sentiment","comments"
"129","NEGATIVE","“The Greens remain in their demands to exit coal by 2030 and not to allow new passenger cars with internal combustion engines from 2030” 
Then where will the electric power come from?
 Germany produced 40% regenerative energy in 2018, but only 22% could be fed in! 20% of the production came from wind! An exit from coal and nuclear energy by 2030 would have to be compensated by a tripling of the generation from wind and the realization of the storage capacity. In 2019, the expansion almost came to a standstill. There are no locations for wind turbines, because the minimum distance of 1000 m from the residential development will not be undermined. there is no need to expand the networks. We will or will we have to pay for the conversion? These utopias are overwhelming society.
No cars with internal combustion engines should be registered from 2030? Probably, so that there is enough diesel for the further expanding truck traffic and the cars on the highways do not interfere with freight traffic! Another utopia that overwhelmed everyone!"
"130","NEUTRAL","1304from1547_17-11-2019_ 17:08 _UTC
The Greens are calling for a social and ecological transformation of the market economy. (*1)

*1: Listening to the Greens is really fun.

But what is an ecosocial market economy?

Points:
-the debt brake for the federal government can be loosened under EU rules so that the state can invest significantly more than before.

-raise the minimum wage from currently €9.19 to €12

-reform the (minimum wage) commission

quota for the use of recycled material.

-to get out of the coal by 2030

-No new passenger cars with internal combustion engines from 2030.

CO2 price: In 2020, it is expected to be €60 per tonne and increase in increments of €20 per year.

Question: Does the ecosocial market economy work in a similar way to fixed feed-in tariffs for wind and solar power? = EEG levies = Even such an invention by the Greens and now gives the consumer pay-slave a KW price of 0.30 cents. Uniquely expensive in comparison worldwide.

Or does it work as with the “eco-tax” on all petroleum products = has been levied since 1999 and seeps into the federal budget.

Or it works like the “Green Point” (yellow bag of plastic waste) from 1995, which ends up in waste incineration plants (high calorific value) or in Indonesian landfills (how does the stuff from Germany actually get there?).

The Green Dot and the eco-tax from the 1990s ultimately led to an increase in consumer prices and did not lead to a reduction in raw materials, CO2, or anything else. It all became more expensive and a few people made a good deal under the exploitation of consumers. 

Only the deposit return system works quite neatly, but it is not an invention of the Greens, but was imported from the USA. It secures the bottle collectors a small extra money."
"131","POSITIVE","One success story after another. Thanks for the summary."
"132","NEGATIVE","Greens can decide a lot. Until the next BT election a lot of water flows down the Rhine and then no one is interested in the rules of the greens, who have lost sight of being environmentally friendly. Now you prefer to be left and enjoy useless demands such as speed limits on motorways."
"133","NEGATIVE","Speed limits are so absurd that almost all countries of the world have introduced one. But bans are also bad. Again and again I am annoyed that it is forbidden to throw your garbage into the forest, smoke in the cinema, walk over the traffic lights at red and now very much about the fact that it is forbidden to offend your fellow human beings evil; -)"
"134","NEUTRAL","If the debt brake is loosened, Germany can finally alike with other EU countries, make strong debts until the country is broke, then uncontrolled immigration will regulate itself."
"135","NEGATIVE","Every new tax cups the middle class and is abused for the mild donation of the highly revered politicians. Like the indulgences trade to build St. Peter's Basilica. Politicians have always thought about the people."
"136","NEUTRAL","Not chosen to determine nothing."
"137","NEUTRAL","The concepts developed and implemented by the Party the Greens starting from the Green Point to the EEG levies are and were a system where many burdens are being burdened and that does not bring too little and only a few things. At the Green Point, the waste is either incinerated or transferred abroad and relatively little recycled, while the EEG levies pay millions for electricity that is not produced. If an ecological economy system is installed according to the Green Ideas and it runs like the Green Point or the EEG levies then Germany is a 4th world country."
"138","NEUTRAL","If the GREEN succeed in co-governing after the next Bundestag election, it will be very, very expensive for the citizen in the Federal Republic of Germany!"
"139","NEGATIVE","Germany will probably risk its competitiveness and make itself a mockery of the planet. Food and drink, as well as a roof over your head are not so important. The main thing is that conscience is pure and we save the world."
"140","NEUTRAL","Quote. “All revenues from the CO2 price, which is supposed to be a supplement to the energy tax, want the Greens to return directly to the citizens as “energy money”.”
If you want to pass on all CO2 receipts to the citizens, it is a zero-sum game for the state, because then everyone could see the increased costs of the so-called “energy money”
, only the VAT is not taken into account.

Or maybe a “energy money” means test in between
must be switched on. But that will certainly give a compromise as with the basic duck,
Mileage rate, etc.

I guess the devil is back in the detail."
"141","NEUTRAL","No, people in the country pay the tickets for the green women in Berlin. Therefore, the wind blows"
"142","NEGATIVE","I guess I can't be. Why does politicians want their failures to be reimbursed by the taxpayer over and over again? If you screw up, you send the customer an extra bill. For the microplastic in the ground, a barrel will be opened at some point. These are strange, even simple and comfortable knitted methods, which in particular do not solve the causal problem in any way."
