"","sentiment","comments"
"122","POSITIVE","How long can such a Scholz last in the top, it's incredible. A second vocational training? Exactly and Schozl then presents the pretty certificate folders on a stage. It is already clear that our vocational training system is completely inflexible and therefore far too late. There is a need for a wide range of further training courses defined by the industry directly in companies."
"123","POSITIVE","This may also be an alternative for failed politicians who can finally learn another profession."
"124","NEUTRAL","100% my opinion."
"125","POSITIVE","Good idea! Do employers think that too? Are they ready to hire a fresh journeyman with 0 years of professional experience to a salary that a 40 year old then imagined?"
"126","NEUTRAL","In every industry there are entry-level salaries, and logically an older person enters on these terms. 
Always financially much better than living on ALG or Hartz 4."
"127","NEUTRAL","Do people finally know why to vote for the SPD because of Scholz's demands? I have my doubts. But maybe he scores with some gender activists because of his insanely important men's theme."
"128","NEUTRAL","Men's clubs, second training for Ü40: After all, the SPD has an unmistakable sense of the topics in order to finally reach below 5%. On the other hand, I do not expect anything from Scholz in view of the failure of the G20 in Hamburg."
"129","NEUTRAL","What else could we finance for the SPD at the expense of public budgets so that this party has better opportunities in future elections?
e.g. a week of vacation for every German citizen - paid by the taxpayer. That would be something for the SPD to finally get more support in the elections.

Of course, this has nothing to do with strengthening the individual's self-responsibility. But it is about the SPD and its' new 'voters."
"130","NEUTRAL",">>Citizens should “be able to do a new vocational training even at the age of 41 or 52,” says Federal Finance Minister Scholz. <<

A cool idea, and best of all, the professional politicians start to do a vocational training EVER AND complete it successfully. For me there are far too many post warmers who have brought exactly NIX in their entire career in normal occupations, and now keep a seat in the Bundestag warm for a bunch of money and make life difficult with their stupid ideas for the normal population.

For this reason, I would first ask for an apprenticeship for professional politicians:)

Does anyone seriously believe that a 50-year-old coal worker, whose job has fallen off because of the cessation of mining, in a 12-week course “sometimes by the way” retrains to “qualified nurse” in order to fill the gap in nurses?

Or, as it is suggested in another article, that in a “2-3 months bootcamp” you do “what with media” and suddenly get a highly endowed IT job as a demanded IT special? Why do the native ITlers need years of training or study if you can acquire the same knowledge in a 12 week Bootcamp?

To assume that you can train personnel for these defect professions in 12 weekdays is just as nonsense as to assume that you will become an IT expert by reading the “Computer Image” once. (of the latter unfortunately there are some)

And at the age of 50+, my coal worker, quoted above, will probably not have the motivation or physical capacity to do a 3+ year training in care and then work in such a bone job until his retirement (with the estimated age of 70+ if politics continues).

Then what is left as a job perspective for him? Bag packer at the Aldi?"
"131","NEUTRAL","The politicians are not born into the Bundestag nor are they civil servants there for life. They're all only sitting there for four years for a limited time. They can be out faster than they like."
