"","sentiment","comments"
"124","NEUTRAL","Now Markus: The best thing we see is our Turkish fellow people, who have mostly received the German passport: proven the worst school leaving certificate, Hartz IV from the age of 16, more Islamic than their parents and grandparents, are cheering thousands of Erdogan and feel - as Turks! Gladly take everything that this state offers them and feel not obliged to Germany, mock Germany and the Germans. Did you mean these children of the dragged in???"
"125","NEGATIVE","How could so many people fall for Mrs. Merkel? It has ridden not only Germany, but also its party to shame. There are too many naive Germans! Unfortunately, it has always been so."
"126","NEGATIVE","For me, the one who takes this as an excuse is to choose an alternative that is not one."
"127","NEUTRAL","An older gentleman shouts:
“Order me a taxi and take me to the hotel. “

Without words!"
"128","POSITIVE","Yes everywhere there are se and shouting for taxi & hotel, this polemics...

Without words!"
"129","NEGATIVE","Mr. Aust is always striking through good analyses.
Unfortunately, behind the payment barrier.

Mrs Merkel has made infinite mistakes and, through her absolute inaction, makes the impression that she does not care anything.
Why is she acting like this?
What's behind it?
I think she's just old and consumed - her holding on to power is supposed to take another two years?
Why doesn't she feel that her time's run out.
History will expose her as Chancellor of arbitrariness, of escapement, of legal bending and incomprehensible refusal instead of trying to save the world or the climate or both
- simply govern for her own people and as she swore “to repel harm and increase prosperity”

And yet she is elected!"
"130","NEGATIVE","“And yet she is elected! “Is also completely incomprehensible to me"
"131","NEGATIVE","It's a nightmare. And Merkel still notices."
"132","NEGATIVE","Nightmare, unfortunately."
"133","NEUTRAL","Nora
The policy of reconversion is unconstitutional, I refer to an article by C. Jahn.
The German Chancellor, Angela Merkel, serves another gentleman. Why don't the CDU Granden notice that? It must be dismissed at the next party convention."
"134","NEUTRAL","Because she got rid of all the critics and only lets people into positions that can't be dangerous to her. And not only since yesterday."
"135","MIXED","“As a German Chancellor, I stand here before you as a representative of a country which in that time caused infinite suffering on humanity through National Socialism. “

.. and that is why she is now entitled to bring infinite suffering on the German population or the EU population?!
She is responsible for Brexit alone and she is not even ashamed. 
The courtiers are still holding still... and as long as it will continue with madam. Now she's in India. What's she doing? She should take care of the land she has divided."
"136","POSITIVE","@ just like this: when I heard this, I thought: This is pure socialism, what she proclaims here. Good afternoon - Best regards"
"137","NEGATIVE","Why does Germany do something like this to itself???
That's the question of all questions..."
"138","NEUTRAL","Not Germany, but some politicians from different parties do so to the population with the support of the UN and some rulers from Brussels..."
"139","NEGATIVE","Nora
I hope that the wise Mr Aust will also discuss the consequences of this senseless policy 
will write. We will land in a post-modern Middle Ages. It's gonna be hell."
"140","NEUTRAL","10 December 2018, Marrakech
164 States send Plenipotentiaries.

States can be found 
whose authorities have very close ideas about welfare 
of their inmates. 
Smart authorities. 
Authorities that only have their own peers in the craft.

We here in Germany do not have to worry.

Our authorities do not see any of their equals far and wide.
What a luxury.

Not enough, 
to offer the German state gences and coffers.
We refrain from thanking.

_... “As a German Chancellor, I stand here before you 
as a representative of a country, 
that in the time was the result of National Socialism 
has brought infinite suffering upon humanity. “ ... _

No one has ever heard or read about?

May righteous wrath come upon us?"
"141","NEUTRAL","Hello Mr. Aust,

They write “The AfD will compete for the first time in the 2017 Bundestag election.” In 2013, the AfD was also there and received 4.7% of the votes. Perhaps a lot of things would have gone differently in the AfD if she had already made it."
"142","NEGATIVE","Complete failure of the Chancellor and her gossip hares. It is hoped for a turn like 30 years ago. It can't go on like that."
"143","POSITIVE","“We can do this”
Beautiful words are not true and true words are not beautiful. 
(Laots')

Mrs Merkel has chosen fine words!
Her oath of office as Chancellor: 

“I swear that I will devote my strength to the good of the German people, increase their benefits, turn harm from them, uphold and defend the constitutional law and the laws of the covenant, fulfill my duties conscientiously and practice justice against everyone”.

would have demanded true words."
"144","NEGATIVE","And what are the consequences of this oath of office? Nothing but adorable words at a good-feeling party for the stupid electoral people."
"145","POSITIVE","Mr. Aust,
 
Thank you very much to you and your fellow.

I would like to mention the article by Michael Stürmer, also in the WORLD:

“The fear of the refugee storm is justified,”

dari skillfully and elaborate formulated:

“The stranger is only enriching in homeopathic doses!”
It's no better way to formulate it."
"146","NEGATIVE","Anyone who starts a post on the Sg “Refugee Crisis 2015"" with the phrase “Migration has always existed...” discredits himself."
"147","NEUTRAL","Nonsense - migration has actually always existed in human history, so it is a fact. Migration is also necessary and perhaps even vital for us to survive. However, there is no real concept for regulated and fair migration."
"148","NEGATIVE","Dear Mr. Aust, 
Dear Mr. Buechel, 

Her documentations are a milestone for outstanding journalism. In my opinion, reading this documentation in written word is another highlight. 

The documentation, as well as today's article, are heavy food. In retrospect, unfortunately, the concerns in my family and friends all turned into a sad truth. The events since 2015 divide and leave us citizens more and more perplexed. 

The articles on the so-called “Corridor of Opinion” published on WO confirm the perplexity and division. Citizens who grew up like me under Helmut Schmidt and Helmut Kohl, as well as in Bavaria under FJS, today miss the liberal-conservative centre. We ask ourselves: “Where has the sober contemplation of things remained?” And the state governments and the federal government ask themselves after each election day: “How could the AfD get so many votes?” Just incomprehensible. 

For 4 years now, some of them at WO have been and will be emotionalized. This discussion, burdened with enormous emotions, allows only black or white: “If you are not for me, you are automatically against me.” Dear Mr. Aust, Dear Mr. Buechel, your documentary as well as the written word puts the events on sober feet since 2015. It was urgent. 

My wish already expressed here in the Forum: your documentary on all the outside walls of the Chancellery in permanent loop and this, as well as many others of you, Mr Graw and Mr Döpfner, to the Members of the Bundestag, AM and AKK on their desk every morning.
For me the question arises: there is a federal press spokesman - ok, from the ÖR - and a press office. They should be able to compile the daily press review neutrally. How blind and deaf are our elected representative in the Berlin ivory bubble? 

THANK YOU THANK YOU KAR/1.11.19/ 14:35"
"149","NEGATIVE","I'm missing some info. The most important thing is that the refugees we let in 2015 were no longer in refugee camps near the Syrian border because the international community had failed to comply with the commitments to UNHCR. Payments from Germany, for example, were cut by 50% in 2014, despite the fact that the number of refugees had not decreased. The refugees in the camps were thus deprived of their livelihoods, and only 35% of the required benefits were available for livelihoods. The result was that a large number of war refugees left the border refugee camps towards Europe. Those refugees who hit the Hungarian and Austrian borders in 2015 came to Germany after the agreement of the German, Austrian and Hungarian governments. Hungary & Austria could not have made up for this. Without a doubt, it would have been better if the refugees could have stayed near their border in those camps. However, UNHCR is chronically underfunded. The rich states are much more likely to sell weapons than to provide for the victims of these weapons. If we were less greedy and stingy, these refugee crises could be prevented beforehand. In 2015, there should never have been, the UNHCR had warned in advance, it was in every newspaper. No one cared until those who survived the march to Europe suddenly came here."
"150","POSITIVE","@Michaela E. Unfortunately, it has been organized for several years so that every state can give as much or as little refugee aid as it wants. In 2015 I dealt in detail with the UNHCR and the 'United Nations' Refugee Agency. That's where I found it. Happy day - Best regards"
"151","POSITIVE","Dear Mr. Aust, Thank you for your excellent contribution. 

However, the sentence that there have always been migration triggers a reflexive contradiction in me. Earlier migration movements were not so large, often in the end, while the current movement seems to be a continuous one, precisely because of modern world population growth, the migrants were not entitled to higher social benefits and infrastructure, they were certainly not always as well organized as today's Migrant societies that vocally demand rights and complain about the majority society. 

But yes: “Together they are in search of a better life.” The open question is whether, with continued migration, all those present and descendants (!) , both migrated and non-migrated, can be guaranteed a good life by the economic and social system, especially when we include left-wing systems change dreams and, in my view, a dangerously growing control of opinions “to promote democracy.”

The migration of peoples to Europe in 2015 to this day has indeed changed Germany and the continent, in particular contributed to a drastic partisan political polarization of the population in the meantime, also strengthened extreme positions even in more bourgeois camps (for which I see the growing scepticism towards Immigration on the right, but also on the left, sometimes theatrical commitment to cosmopolitan openness and ultimately as few limits as possible). Are we able to do this, especially since, as our Foreign Minister also believes, saving people is not a crime? I'm afraid it's gonna be difficult. With ongoing migration, we cannot even stop, think soberly about what is going well in the immigration society called by whoever is, which entails great danger potentials, which must definitely be done differently. Everything will just go on. (?)"
"152","POSITIVE","Mr Aust describes in a pleasant and unexcited manner a series of events that have overtaken and changed Germany over the last four years. In the summary, these have an even more oppretative effect than the processes administered in homeopathic doses. 

Should an economic recession actually reach this country, I am looking forward to the distribution struggles. It is expected that a large part of our new guests will be able to contribute their experiences better than people who have previously been spared such experiences."
