"","sentiment","comments"
"116","NEGATIVE","Just read in the news sticker of the WELT of a rioting man with 5 identities, who has become noticeable in a train between Hagen and Dortmund and has also injured several police officers. I do not hope that Mr Schwilden also witnessed this incident and tomorrow we will have to read an article on 'ugly Somalians'."
"117","NEUTRAL","Mr. Filden, if you like to train, then get off in Nuremberg and walk through the train station. And when you have Schneid, tell you truthfully what's going on."
"118","NEUTRAL","Nah, he should just as morally in between when women are treated badly. Oh, I forgot, they have to stay at home. Then he should say something when women #metoo are approached by the aforementioned station audience. Or mention that the rights of gay people and life must be respected. That would be interesting."
"119","NEGATIVE","a completely weak-minded commentary, cliché and superfluous like a goiter, once again with the ancient Nazi club. Had I expected this more in time or in the mirror"
"120","NEUTRAL","Oh yes, the students of horticulture. I was allowed to teach. That's where the beer bottles were handed around. The biologists and psychologists who are also present (is a faculty) just pulled up their eyebrows. Probably something similar thought as you thought about the teenagers on the train."
"121","NEGATIVE","I haven't read such a seldom stupid article for a long time."
"122","POSITIVE","“I wonder why nobody but me has a problem. “

Because there's no problem. Except what you make of it. Anyone who thinks harsh drug use is less dangerous than girls' beer and cracked songs has a blast."
"123","NEUTRAL","I think he was thinking more of a peaceful bag and a normal girl..."
"124","NEGATIVE","What the author says and what he fears, I take seriously. However, I disagree with him on one important point. 

Like many others, I was against uncontrolled mass immigration from the outset, partly because I fear one thing: now living together is still working. But let us break in our prosperity, with high unemployment, etc. - a strong economic crisis is far from unlikely - then suddenly the situation looks quite different. Then the many foreigners, who are usually well identified externally, are suddenly hatred objects and 'free game' for guys who have no other behavior and want to react to people who in their eyes are just freakers. Hunt hunts would actually take place. 

However, I would not blame primarily for people like Björn Höcke and his AfD, but for all the shunty and naive good people who seem to have no life experience and all those criminals who think they can simply reeducate a people in their own sense. Those who are reasonably wise and far-sighted must have such scenarios in mind. We have already acted deeply negligent and are still doing so by letting the borders rise wide."
"125","NEUTRAL","Have you ever thought about what happens when there's no money left for Hartz4? Then who pays for the maintenance of the non-working people?"
"126","NEUTRAL","Ever been to Primark? You'll be offered the same spectacle. However, from other populations. And not once, but 24 hours a day. 
But sorum, of course, it is not PC."
"127","MIXED","Actually, a nice story to think about. At the end then the reference to the AfD was unnecessary and also does not fit the article. The only thing missing is to turn the protagonists into AfD voters. As if it were a state requirement to mention the AfD at least once per article."
"128","NEGATIVE","I can also understand the article. In the criticism of the mention of AfD.. it is unfortunately the case that this parolengrolende (whatever) thing is very often attributable to a certain direction. The danger the author sees is that this is not the spiritual good, but the behavior. It is sometimes only a small step from that to the assumption of some senses."
"129","NEGATIVE","Absolutely lifted and unfair. Then take the S Bahn with large groups of migrants as fellow travellers."
"130","NEGATIVE","I can understand why one is piqued about such chants and such rough language. But when the passengers say “your pussies”, it's no less vulgar than when Lana del Rey sings the taste of her genital organs. It's just not “avant-garde”. I don't like a writer or a passenger. And as a journalist for mixed things with the training “Study of Horticulture at the Humboldt-Universität”, one should perhaps comment a little more restrained. When I was the age of the author, I had my doctorate for years and next to it four children. Nevertheless, I would have encountered a different attitude towards similar people."
"131","POSITIVE","But the author did not write about Lana Del Rey or the general crash of light music - but about an experience in public life. His degree in horticulture obviously makes him no less receptive to rudeness in everyday life, which you really don't need a PhD. Since you have four children and a doctorate, I assume that you would stop your children in such a situation. And nice - you have to find the scenario also not at all costs."
"132","NEGATIVE","The article is hard to bear. What a line of nonsense."
"133","NEGATIVE","This is nothing new, that pubertizing 14 - 17 years are often verbal extremely reluctant to me: it is wondering whether the faces are already hardened, so that is internalized or not. If not, it's really just a game. Simple face is a small clear statement, but rather contemptuous, just as dentist assistant to tituate it, that is brutal even, young man! And by the way: for 100,000 years old people have been complaining about youth, that's not new either."
"134","POSITIVE","You're just a skewer, Mr. Schwilden! It's a typical German spit. Dachshund and hunter fence used to be. Today, spears look very different, but they think like you. No one asks me how to find dreadlocks that always mess so sour about wet sheep's wool. But congratulate you on leaving the bubble that you feel comfortable in. Even if you have to report about your condition afterwards..."
"135","NEGATIVE","So if you define a skewer according to that he does not like the rudeness, carelessness & funny (cunt) disrespect & wants the kids to put on a peaceful bag & quite normal girl, than “battle chants” - then I am really happy to be a skewer."
"136","NEGATIVE","Rarely read such an arrogous, self-righteous salvader."
